customer_key;customer_number;customer_name;category;age;age_group;customer_segment;last_order_date;recency;total_orders;total_sales;total_quantity;total_products;lifespan;avg_order_value;avg_monthly_spend
3522;AW00014521;Rodney Romero;Accessories;72;50 and above;New;18.07.2013;146;1;64;3;3;0;64.000000000000;64.000000000000
16872;AW00027871;Faith Cook;Bikes;41;40-49;New;23.12.2013;141;1;2384;1;1;0;2384.000000000000;2384.000000000000
3132;AW00014131;Javier Navarro;Accessories;41;40-49;New;30.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
12922;AW00023921;Charles Lee;Bikes;54;50 and above;New;11.04.2013;149;1;2443;1;1;0;2443.000000000000;2443.000000000000
7726;AW00018725;Denise Kapoor;Accessories;47;40-49;New;26.03.2013;150;1;14;2;2;0;14.000000000000;14.000000000000
9621;AW00020620;Victoria Cook;Bikes;49;40-49;VIP;24.08.2013;145;2;6021;2;2;20;3010.500000000000;301.050000000000
17408;AW00028407;Emma Miller;Bikes;56;50 and above;New;14.05.2011;172;1;3375;1;1;0;3375.000000000000;3375.000000000000
6393;AW00017392;Dylan Jones;Clothing;55;50 and above;New;03.04.2013;149;1;9;1;1;0;9.000000000000;9.000000000000
17564;AW00028563;Dennis Cai;Accessories;42;40-49;New;08.10.2013;143;1;14;2;2;0;14.000000000000;14.000000000000
12769;AW00023768;Joshua Garcia;Clothing;48;40-49;New;01.01.2014;140;1;24;1;1;0;24.000000000000;24.000000000000
1297;AW00012296;Francisco Sara;Bikes;64;50 and above;VIP;25.10.2013;143;5;13084;5;4;29;2616.800000000000;451.172413793103
9843;AW00020842;Tyrone Moreno;Accessories;59;50 and above;New;06.09.2013;144;1;49;3;3;0;49.000000000000;49.000000000000
11101;AW00022100;Fernando Hall;Accessories;43;40-49;New;08.08.2013;145;1;37;3;3;0;37.000000000000;37.000000000000
1400;AW00012399;Henry Chapman;Clothing;48;40-49;New;23.08.2013;145;1;9;1;1;0;9.000000000000;9.000000000000
13702;AW00024701;Marco Fernandez;Accessories;41;40-49;New;19.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
8351;AW00019350;Bethany Ashe;Accessories;45;40-49;New;20.04.2013;149;1;23;2;2;0;23.000000000000;23.000000000000
11466;AW00022465;Arturo Shan;Accessories;51;50 and above;New;21.04.2013;149;1;49;3;3;0;49.000000000000;49.000000000000
11221;AW00022220;Brandon Sharma;Bikes;58;50 and above;New;26.12.2013;141;1;1120;1;1;0;1120.000000000000;1120.000000000000
16880;AW00027879;Kelvin Chander;Clothing;43;40-49;New;11.08.2013;145;1;64;1;1;0;64.000000000000;64.000000000000
15202;AW00026201;Dalton Watson;Accessories;46;40-49;New;07.08.2013;145;1;34;2;2;0;34.000000000000;34.000000000000
4862;AW00015861;Damien Zhao;Accessories;48;40-49;New;01.02.2013;151;1;7;2;2;0;7.000000000000;7.000000000000
11385;AW00022384;Paige Sanchez;Accessories;58;50 and above;New;25.06.2013;147;1;40;2;2;0;40.000000000000;40.000000000000
9517;AW00020516;Gabriel Russell;Accessories;72;50 and above;New;12.10.2013;143;1;15;2;2;0;15.000000000000;15.000000000000
1267;AW00012266;Tiffany Lin;Bikes;55;50 and above;Regular;10.06.2013;147;2;4366;2;2;12;2183.000000000000;363.833333333333
7503;AW00018502;Pamela Madan;Bikes;45;40-49;New;04.10.2013;143;1;1701;1;1;0;1701.000000000000;1701.000000000000
2307;AW00013306;Kaitlyn Cox;Clothing;64;50 and above;New;16.12.2013;141;1;50;1;1;0;50.000000000000;50.000000000000
9827;AW00020826;Jillian Raman;Accessories;53;50 and above;New;31.07.2013;146;1;29;2;2;0;29.000000000000;29.000000000000
7704;AW00018703;Vincent Huang;Bikes;47;40-49;VIP;29.03.2013;150;2;5279;2;2;21;2639.500000000000;251.380952380952
5627;AW00016626;Nathaniel Morgan;Accessories;47;40-49;New;20.05.2013;148;2;72;4;4;3;36.000000000000;24.000000000000
12661;AW00023660;Christy Tang;Bikes;47;40-49;Regular;12.09.2013;144;2;3883;2;2;12;1941.500000000000;323.583333333333
14656;AW00025655;Virginia Arun;Bikes;51;50 and above;New;21.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
8512;AW00019511;Marcus Ward;Accessories;44;40-49;New;14.05.2013;148;1;72;3;3;0;72.000000000000;72.000000000000
13034;AW00024033;Katherine Reed;Accessories;44;40-49;New;23.09.2013;144;1;35;1;1;0;35.000000000000;35.000000000000
11563;AW00022562;Kelli Li;Clothing;64;50 and above;New;14.03.2013;150;1;9;1;1;0;9.000000000000;9.000000000000
17510;AW00028509;Audrey Diaz;Bikes;61;50 and above;New;14.08.2013;145;1;742;1;1;0;742.000000000000;742.000000000000
17197;AW00028196;Timothy Cox;Accessories;62;50 and above;New;18.12.2013;141;1;14;2;2;0;14.000000000000;14.000000000000
5264;AW00016263;Eduardo Robinson;Bikes;53;50 and above;VIP;19.09.2013;144;3;7122;3;3;17;2374.000000000000;418.941176470588
14011;AW00025010;Misty Kumar;Bikes;74;50 and above;Regular;19.10.2013;143;2;1540;2;2;15;770.000000000000;102.666666666666
17474;AW00028473;Bruce Rodriguez;Accessories;80;50 and above;New;17.09.2013;144;1;21;1;1;0;21.000000000000;21.000000000000
1165;AW00012164;Noah Butler;Accessories;51;50 and above;New;01.03.2013;150;1;35;1;1;0;35.000000000000;35.000000000000
7750;AW00018749;Olivia Stewart;Clothing;43;40-49;New;28.01.2014;140;2;87;3;3;0;43.500000000000;87.000000000000
366;AW00011365;Brittney Sun;Clothing;41;40-49;New;16.10.2013;143;1;124;2;2;0;124.000000000000;124.000000000000
12744;AW00023743;Terrence Xu;Accessories;40;40-49;New;24.02.2013;151;1;40;2;2;0;40.000000000000;40.000000000000
7514;AW00018513;Edwin Xu;Bikes;63;50 and above;New;05.12.2013;141;1;2320;1;1;0;2320.000000000000;2320.000000000000
1240;AW00012239;Alberto Ramos;Bikes;78;50 and above;VIP;17.12.2013;141;3;6750;3;3;21;2250.000000000000;321.428571428571
7788;AW00018787;Mya Wood;Clothing;57;50 and above;New;17.09.2013;144;1;79;2;2;0;79.000000000000;79.000000000000
15570;AW00026569;Michelle Sanchez;Bikes;64;50 and above;Regular;12.12.2013;141;2;1903;2;2;18;951.500000000000;105.722222222222
8976;AW00019975;Brittney Zhang;Bikes;49;40-49;VIP;29.06.2013;147;2;6021;2;2;20;3010.500000000000;301.050000000000
13835;AW00024834;Bethany Jai;Clothing;46;40-49;New;27.04.2013;149;1;9;1;1;0;9.000000000000;9.000000000000
13395;AW00024394;Drew Raji;Accessories;49;40-49;New;01.07.2013;146;1;37;2;2;0;37.000000000000;37.000000000000
5782;AW00016781;Dylan Chen;Accessories;75;50 and above;New;29.01.2013;152;1;40;2;2;0;40.000000000000;40.000000000000
10104;AW00021103;Francis Hernandez;Accessories;56;50 and above;New;18.03.2013;150;1;14;2;2;0;14.000000000000;14.000000000000
4668;AW00015667;Hector Ramos;Bikes;49;40-49;Regular;14.11.2013;142;2;2983;2;2;22;1491.500000000000;135.590909090909
2715;AW00013714;Amanda Ward;Bikes;66;50 and above;Regular;09.08.2013;145;2;2983;2;2;15;1491.500000000000;198.866666666666
3407;AW00014406;Carrie Schmidt;Clothing;64;50 and above;New;08.06.2013;147;1;24;1;1;0;24.000000000000;24.000000000000
3338;AW00014337;Olivia Coleman;Bikes;42;40-49;New;13.05.2013;148;2;1769;2;2;9;884.500000000000;196.555555555555
13154;AW00024153;Seth Jenkins;Bikes;78;50 and above;New;14.04.2013;149;1;2384;1;1;0;2384.000000000000;2384.000000000000
10858;AW00021857;Jay Dominguez;Bikes;70;50 and above;New;24.01.2013;152;1;2443;1;1;0;2443.000000000000;2443.000000000000
4139;AW00015138;Monique Hernandez;Accessories;48;40-49;New;26.10.2013;143;2;99;4;4;9;49.500000000000;11.000000000000
4030;AW00015029;Alejandro Ye;Bikes;41;40-49;New;10.06.2013;147;2;3772;2;2;8;1886.000000000000;471.500000000000
17827;AW00028826;Jack Sharma;Bikes;47;40-49;New;28.06.2011;171;1;3578;1;1;0;3578.000000000000;3578.000000000000
15964;AW00026963;Meredith Arun;Accessories;46;40-49;New;15.07.2013;146;1;14;2;2;0;14.000000000000;14.000000000000
17118;AW00028117;Craig Vazquez;Bikes;54;50 and above;New;08.04.2013;149;1;540;1;1;0;540.000000000000;540.000000000000
17323;AW00028322;Willie Chen;Clothing;45;40-49;New;04.04.2013;149;1;24;1;1;0;24.000000000000;24.000000000000
4779;AW00015778;Jos├® Miller;Accessories;63;50 and above;New;21.09.2013;144;1;75;3;3;0;75.000000000000;75.000000000000
525;AW00011524;Alyssa Jackson;Accessories;64;50 and above;New;17.10.2013;143;2;42;3;3;2;21.000000000000;21.000000000000
14749;AW00025748;Kayla Butler;Bikes;50;50 and above;New;12.03.2013;150;1;540;1;1;0;540.000000000000;540.000000000000
666;AW00011665;Janet Dominguez;Bikes;49;40-49;VIP;14.02.2013;151;2;5873;2;2;16;2936.500000000000;367.062500000000
849;AW00011848;Joshua Lewis;Clothing;50;50 and above;New;27.07.2013;146;1;50;1;1;0;50.000000000000;50.000000000000
15818;AW00026817;Melvin Ashe;Bikes;46;40-49;New;03.06.2013;147;1;540;1;1;0;540.000000000000;540.000000000000
13619;AW00024618;Brett Gonzalez;Accessories;66;50 and above;New;13.06.2013;147;1;33;1;1;0;33.000000000000;33.000000000000
13353;AW00024352;Natalie Cox;Clothing;60;50 and above;New;19.05.2013;148;1;9;1;1;0;9.000000000000;9.000000000000
8039;AW00019038;Joe Patel;Accessories;65;50 and above;New;02.10.2013;143;1;23;3;3;0;23.000000000000;23.000000000000
18214;AW00029213;Jodi Luo;Accessories;50;50 and above;New;15.09.2013;144;1;5;1;1;0;5.000000000000;5.000000000000
18372;AW00029371;Matthew Walker;Bikes;53;50 and above;New;31.10.2013;143;1;742;1;1;0;742.000000000000;742.000000000000
5445;AW00016444;Erika Carlson;Bikes;56;50 and above;Regular;11.03.2013;150;2;3212;2;2;12;1606.000000000000;267.666666666666
8490;AW00019489;Alexandra Patterson;Accessories;56;50 and above;New;29.08.2013;145;1;39;2;2;0;39.000000000000;39.000000000000
12547;AW00023546;Kathryn Jai;Bikes;49;40-49;New;23.04.2013;149;2;3302;2;2;8;1651.000000000000;412.750000000000
11366;AW00022365;Sebastian Richardson;Accessories;62;50 and above;New;07.02.2013;151;1;32;2;2;0;32.000000000000;32.000000000000
14313;AW00025312;Erik Ramos;Clothing;48;40-49;New;09.11.2013;142;1;78;2;2;0;78.000000000000;78.000000000000
13564;AW00024563;Adriana Rodriguez;Accessories;66;50 and above;New;26.07.2013;146;1;6;2;2;0;6.000000000000;6.000000000000
9487;AW00020486;Jack Butler;Accessories;77;50 and above;New;21.09.2013;144;1;50;3;3;0;50.000000000000;50.000000000000
5582;AW00016581;Kenneth Becker;Accessories;60;50 and above;New;25.10.2013;143;1;50;4;4;0;50.000000000000;50.000000000000
2233;AW00013232;Kaitlyn Baker;Accessories;71;50 and above;New;07.09.2013;144;1;22;1;1;0;22.000000000000;22.000000000000
12642;AW00023641;Megan Morris;Accessories;43;40-49;New;07.06.2013;147;1;40;2;2;0;40.000000000000;40.000000000000
10480;AW00021479;Noah Foster;Bikes;72;50 and above;New;22.10.2013;143;1;1120;1;1;0;1120.000000000000;1120.000000000000
13368;AW00024367;Ross Sara;Bikes;45;40-49;Regular;13.11.2013;142;2;4144;2;2;12;2072.000000000000;345.333333333333
3355;AW00014354;Seth Green;Bikes;45;40-49;Regular;30.10.2013;143;2;2701;2;2;14;1350.500000000000;192.928571428571
17109;AW00028108;Roger Yang;Bikes;70;50 and above;New;07.03.2013;150;1;742;1;1;0;742.000000000000;742.000000000000
16725;AW00027724;Tyler Martin;Clothing;44;40-49;New;26.09.2013;144;1;70;1;1;0;70.000000000000;70.000000000000
1232;AW00012231;Isabelle Patterson;Accessories;65;50 and above;New;22.06.2013;147;1;10;1;1;0;10.000000000000;10.000000000000
7903;AW00018902;Steve Chen;Bikes;63;50 and above;Regular;23.01.2013;152;2;4118;2;2;18;2059.000000000000;228.777777777777
7655;AW00018654;Thomas Lopez;Accessories;65;50 and above;New;11.11.2013;142;1;25;1;1;0;25.000000000000;25.000000000000
751;AW00011750;Latoya She;Accessories;41;40-49;New;01.10.2013;143;2;69;3;3;6;34.500000000000;11.500000000000
8030;AW00019029;Alicia Andersen;Clothing;62;50 and above;New;10.09.2013;144;1;9;1;1;0;9.000000000000;9.000000000000
14683;AW00025682;Cheryl Ramos;Accessories;41;40-49;New;27.05.2013;148;1;39;2;2;0;39.000000000000;39.000000000000
9712;AW00020711;Ebony Sanz;Accessories;46;40-49;New;26.05.2013;148;1;14;2;2;0;14.000000000000;14.000000000000
7225;AW00018224;Vanessa Perry;Bikes;55;50 and above;New;05.11.2013;142;1;2320;1;1;0;2320.000000000000;2320.000000000000
11026;AW00022025;Riley Peterson;Accessories;43;40-49;New;08.07.2013;146;1;15;2;2;0;15.000000000000;15.000000000000
2966;AW00013965;Barry Sara;Accessories;48;40-49;New;20.12.2013;141;2;97;6;6;4;48.500000000000;24.250000000000
16341;AW00027340;Francis Carlson;Accessories;44;40-49;New;29.04.2013;149;1;27;3;3;0;27.000000000000;27.000000000000
17776;AW00028775;Morgan Anderson;Bikes;66;50 and above;New;15.05.2011;172;1;3578;1;1;0;3578.000000000000;3578.000000000000
10971;AW00021970;Jada Rivera;Accessories;39;30-39;New;15.11.2013;142;1;32;2;2;0;32.000000000000;32.000000000000
14177;AW00025176;Edward Flores;Accessories;58;50 and above;New;24.09.2013;144;1;37;2;2;0;37.000000000000;37.000000000000
17550;AW00028549;Lydia Subram;Bikes;45;40-49;New;09.07.2013;146;1;2384;1;1;0;2384.000000000000;2384.000000000000
2065;AW00013064;Dalton Parker;Bikes;40;40-49;Regular;30.09.2013;144;2;4502;2;2;20;2251.000000000000;225.100000000000
15553;AW00026552;Judith Turner;Accessories;43;40-49;New;21.06.2013;147;1;48;4;4;0;48.000000000000;48.000000000000
6228;AW00017227;Erika Gutierrez;Accessories;45;40-49;New;29.04.2013;149;1;25;1;1;0;25.000000000000;25.000000000000
6313;AW00017312;Mayra Kovar;Clothing;54;50 and above;New;12.11.2013;142;1;124;2;2;0;124.000000000000;124.000000000000
7480;AW00018479;Stacey Chen;Bikes;46;40-49;New;18.12.2013;141;1;2295;1;1;0;2295.000000000000;2295.000000000000
8581;AW00019580;Eddie Sanz;Clothing;54;50 and above;New;06.12.2013;141;2;117;3;3;8;58.500000000000;14.625000000000
15659;AW00026658;Darryl Liang;Bikes;51;50 and above;New;11.01.2013;152;2;1323;2;2;6;661.500000000000;220.500000000000
13361;AW00024360;Carolyn Diaz;Bikes;51;50 and above;New;07.05.2013;148;2;3563;2;2;6;1781.500000000000;593.833333333333
17732;AW00028731;Jermaine Subram;Accessories;46;40-49;New;21.04.2013;149;1;14;2;2;0;14.000000000000;14.000000000000
14122;AW00025121;Clarence Yang;Bikes;50;50 and above;New;19.06.2013;147;2;2120;2;2;8;1060.000000000000;265.000000000000
5811;AW00016810;Michael Rodriguez;Accessories;68;50 and above;New;09.08.2013;145;1;2;1;1;0;2.000000000000;2.000000000000
12885;AW00023884;Ethan Ross;Bikes;51;50 and above;New;28.12.2013;141;1;540;1;1;0;540.000000000000;540.000000000000
1551;AW00012550;Austin Diaz;Accessories;65;50 and above;New;13.06.2013;147;1;27;3;3;0;27.000000000000;27.000000000000
3424;AW00014423;Jill Ruiz;Accessories;62;50 and above;New;15.05.2013;148;2;133;8;6;1;66.500000000000;133.000000000000
1619;AW00012618;Dawn Lal;Bikes;51;50 and above;VIP;14.11.2013;142;2;5873;2;2;26;2936.500000000000;225.884615384615
4169;AW00015168;Xavier Bell;Accessories;75;50 and above;New;20.09.2013;144;1;40;2;2;0;40.000000000000;40.000000000000
5878;AW00016877;Katelyn Adams;Accessories;78;50 and above;New;15.02.2013;151;1;40;2;2;0;40.000000000000;40.000000000000
6590;AW00017589;Melanie Brooks;Accessories;50;50 and above;New;22.01.2014;140;1;60;2;2;0;60.000000000000;60.000000000000
6435;AW00017434;Alyssa Russell;Accessories;53;50 and above;New;21.06.2013;147;1;5;1;1;0;5.000000000000;5.000000000000
10655;AW00021654;Aidan Barnes;Clothing;56;50 and above;New;16.03.2013;150;1;50;1;1;0;50.000000000000;50.000000000000
12370;AW00023369;Morgan Washington;Accessories;45;40-49;New;10.09.2013;144;1;69;3;3;0;69.000000000000;69.000000000000
1374;AW00012373;Isaac Gray;Bikes;40;40-49;New;27.06.2011;171;1;3578;1;1;0;3578.000000000000;3578.000000000000
16975;AW00027974;Dustin Shen;Accessories;47;40-49;New;16.11.2013;142;1;14;2;2;0;14.000000000000;14.000000000000
12156;AW00023155;Victoria Hall;Accessories;45;40-49;New;10.06.2013;147;1;69;3;3;0;69.000000000000;69.000000000000
688;AW00011687;Cody Torres;Accessories;49;40-49;New;12.04.2013;149;1;35;1;1;0;35.000000000000;35.000000000000
1269;AW00012268;Edwin Shan;Clothing;62;50 and above;New;16.04.2013;149;1;50;1;1;0;50.000000000000;50.000000000000
1231;AW00012230;Wesley Zheng;Bikes;64;50 and above;Regular;14.06.2013;147;2;4344;2;2;12;2172.000000000000;362.000000000000
8540;AW00019539;Latoya Raji;Bikes;60;50 and above;New;12.03.2013;150;1;1120;1;1;0;1120.000000000000;1120.000000000000
8997;AW00019996;Grant She;Clothing;46;40-49;New;17.09.2013;144;1;70;1;1;0;70.000000000000;70.000000000000
6321;AW00017320;Alan Zhu;Clothing;50;50 and above;New;25.11.2013;142;1;9;1;1;0;9.000000000000;9.000000000000
7234;AW00018233;Mackenzie Bailey;Bikes;61;50 and above;New;29.09.2013;144;1;1701;1;1;0;1701.000000000000;1701.000000000000
7029;AW00018028;Jessie Zheng;Clothing;47;40-49;New;30.11.2013;142;1;50;1;1;0;50.000000000000;50.000000000000
550;AW00011549;Crystal Liang;Accessories;46;40-49;New;12.12.2013;141;2;64;5;4;9;32.000000000000;7.111111111111
7542;AW00018541;Kayla Jones;Clothing;76;50 and above;New;02.04.2013;149;1;70;1;1;0;70.000000000000;70.000000000000
14059;AW00025058;Corey Raji;Accessories;61;50 and above;New;27.10.2013;143;1;7;2;2;0;7.000000000000;7.000000000000
6115;AW00017114;Jarrod Mehta;Clothing;43;40-49;New;09.11.2013;142;2;18;2;1;1;9.000000000000;18.000000000000
1238;AW00012237;Ruth Madan;Bikes;73;50 and above;Regular;02.06.2013;147;2;4391;2;2;12;2195.500000000000;365.916666666666
12162;AW00023161;Samuel Scott;Accessories;49;40-49;New;31.08.2013;145;1;35;1;1;0;35.000000000000;35.000000000000
13935;AW00024934;Lindsay Tang;Accessories;83;50 and above;New;03.12.2013;141;1;33;1;1;0;33.000000000000;33.000000000000
5105;AW00016104;Jordan Hernandez;Accessories;54;50 and above;New;28.10.2013;143;1;95;3;3;0;95.000000000000;95.000000000000
5343;AW00016342;Gregory Jai;Clothing;63;50 and above;New;26.11.2013;142;1;24;1;1;0;24.000000000000;24.000000000000
6761;AW00017760;Diana Romero;Accessories;44;40-49;New;17.12.2013;141;2;92;5;5;2;46.000000000000;46.000000000000
14929;AW00025928;Mario Sharma;Bikes;72;50 and above;Regular;04.11.2013;142;2;1239;2;2;24;619.500000000000;51.625000000000
9883;AW00020882;Sabrina Suarez;Bikes;41;40-49;New;12.11.2013;142;1;1120;1;1;0;1120.000000000000;1120.000000000000
4724;AW00015723;Kate Deng;Accessories;40;40-49;New;26.11.2013;142;1;75;3;3;0;75.000000000000;75.000000000000
660;AW00011659;Miguel Adams;Clothing;51;50 and above;New;15.09.2013;144;1;79;2;2;0;79.000000000000;79.000000000000
17618;AW00028617;Noah Davis;Accessories;63;50 and above;New;17.12.2013;141;1;120;1;1;0;120.000000000000;120.000000000000
2448;AW00013447;Destiny Cox;Bikes;58;50 and above;Regular;17.06.2013;147;2;4477;2;2;15;2238.500000000000;298.466666666666
11124;AW00022123;Isabella Bailey;Accessories;83;50 and above;New;24.05.2013;148;1;30;1;1;0;30.000000000000;30.000000000000
4285;AW00015284;Jay Prasad;Accessories;42;40-49;New;16.11.2013;142;1;57;2;2;0;57.000000000000;57.000000000000
4343;AW00015342;Ashlee Raji;Bikes;69;50 and above;Regular;03.11.2013;142;2;1552;2;2;19;776.000000000000;81.684210526315
11343;AW00022342;Jon Lal;Clothing;60;50 and above;New;01.10.2013;143;1;54;1;1;0;54.000000000000;54.000000000000
12258;AW00023257;Charles Stewart;Bikes;66;50 and above;New;13.07.2013;146;1;540;1;1;0;540.000000000000;540.000000000000
11687;AW00022686;Wayne Anand;Clothing;41;40-49;New;11.03.2013;150;1;59;2;2;0;59.000000000000;59.000000000000
5168;AW00016167;Devin Moore;Accessories;47;40-49;New;18.12.2013;141;2;103;4;4;4;51.500000000000;25.750000000000
11076;AW00022075;Pedro Patel;Accessories;52;50 and above;New;27.09.2013;144;1;70;3;3;0;70.000000000000;70.000000000000
15836;AW00026835;Kyle Turner;Accessories;49;40-49;New;09.11.2013;142;1;69;3;3;0;69.000000000000;69.000000000000
1124;AW00012123;Wesley Liang;Bikes;NULL;50 and above;VIP;20.11.2013;142;4;5651;4;4;21;1412.750000000000;269.095238095238
6037;AW00017036;Savannah Perez;Accessories;55;50 and above;New;20.02.2013;151;1;57;2;2;0;57.000000000000;57.000000000000
7786;AW00018785;Sara Rivera;Accessories;52;50 and above;New;28.11.2013;142;1;22;1;1;0;22.000000000000;22.000000000000
969;AW00011968;Kelsey Becker;Bikes;61;50 and above;VIP;17.08.2013;145;3;8079;3;3;22;2693.000000000000;367.227272727272
5949;AW00016948;Emma Lee;Clothing;44;40-49;New;02.07.2013;146;1;74;2;2;0;74.000000000000;74.000000000000
14588;AW00025587;Isaiah Young;Bikes;60;50 and above;New;24.12.2013;141;1;540;1;1;0;540.000000000000;540.000000000000
10798;AW00021797;Kelvin Gao;Bikes;69;50 and above;New;03.11.2013;142;1;1120;1;1;0;1120.000000000000;1120.000000000000
7567;AW00018566;Bryce Peterson;Clothing;49;40-49;New;15.12.2013;141;1;24;1;1;0;24.000000000000;24.000000000000
10390;AW00021389;Jamie Sun;Bikes;67;50 and above;Regular;02.05.2013;148;2;2722;2;2;15;1361.000000000000;181.466666666666
2891;AW00013890;Jennifer Carter;Bikes;48;40-49;New;18.03.2013;150;2;2951;2;2;6;1475.500000000000;491.833333333333
17987;AW00028986;Caleb King;Clothing;76;50 and above;New;01.08.2013;145;1;79;2;2;0;79.000000000000;79.000000000000
6874;AW00017873;Alejandro She;Clothing;51;50 and above;New;15.07.2013;146;1;59;2;2;0;59.000000000000;59.000000000000
7578;AW00018577;Isabelle Winston;Clothing;54;50 and above;New;05.03.2013;150;1;70;1;1;0;70.000000000000;70.000000000000
5495;AW00016494;Jordyn Simmons;Accessories;60;50 and above;New;16.12.2013;141;1;63;2;2;0;63.000000000000;63.000000000000
1300;AW00012299;Walter Serrano;Clothing;75;50 and above;New;09.11.2013;142;1;9;1;1;0;9.000000000000;9.000000000000
2340;AW00013339;Nicole Clark;Clothing;78;50 and above;New;09.02.2013;151;1;9;1;1;0;9.000000000000;9.000000000000
2642;AW00013641;Adrian Watson;Clothing;50;50 and above;New;17.03.2013;150;1;78;2;2;0;78.000000000000;78.000000000000
6559;AW00017558;Ian Williams;Clothing;65;50 and above;New;24.10.2013;143;1;24;1;1;0;24.000000000000;24.000000000000
5184;AW00016183;Tanya Carlson;Accessories;50;50 and above;New;13.05.2013;148;2;31;3;3;0;15.500000000000;31.000000000000
5164;AW00016163;Willie Chande;Bikes;52;50 and above;New;04.09.2013;144;2;2611;2;2;9;1305.500000000000;290.111111111111
13219;AW00024218;Bryant Lopez;Accessories;52;50 and above;New;05.05.2013;148;1;5;1;1;0;5.000000000000;5.000000000000
408;AW00011407;Mario She;Clothing;68;50 and above;New;23.06.2013;147;1;54;1;1;0;54.000000000000;54.000000000000
8569;AW00019568;Candice Sun;Bikes;50;50 and above;VIP;26.04.2013;149;2;6021;2;2;20;3010.500000000000;301.050000000000
14820;AW00025819;Carlos Morgan;Clothing;46;40-49;New;13.08.2013;145;1;54;1;1;0;54.000000000000;54.000000000000
6910;AW00017909;Joanna Ortega;Clothing;43;40-49;New;06.08.2013;145;1;63;2;2;0;63.000000000000;63.000000000000
16877;AW00027876;Willie Deng;Bikes;43;40-49;New;27.06.2013;147;1;1215;1;1;0;1215.000000000000;1215.000000000000
14947;AW00025946;Britta Simon;Clothing;61;50 and above;New;05.08.2013;145;1;54;1;1;0;54.000000000000;54.000000000000
12460;AW00023459;Mason Sanders;Accessories;64;50 and above;New;20.09.2013;144;1;40;2;2;0;40.000000000000;40.000000000000
18124;AW00029123;Tonya Goel;Clothing;60;50 and above;New;26.10.2013;143;1;9;1;1;0;9.000000000000;9.000000000000
1373;AW00012372;Darren Prasad;Clothing;56;50 and above;New;22.03.2013;150;1;24;1;1;0;24.000000000000;24.000000000000
5952;AW00016951;Cassidy Bennett;Bikes;49;40-49;New;03.04.2013;149;1;1701;1;1;0;1701.000000000000;1701.000000000000
8128;AW00019127;Alexa Sanchez;Bikes;49;40-49;New;17.04.2013;149;1;565;1;1;0;565.000000000000;565.000000000000
16114;AW00027113;Ashley Diaz;Accessories;54;50 and above;New;10.09.2013;144;1;69;3;3;0;69.000000000000;69.000000000000
12241;AW00023240;Phillip Chapman;Accessories;46;40-49;New;26.09.2013;144;1;70;3;3;0;70.000000000000;70.000000000000
14618;AW00025617;Leonard Shan;Bikes;46;40-49;New;21.08.2013;145;1;1215;1;1;0;1215.000000000000;1215.000000000000
16543;AW00027542;Jessica Rivera;Accessories;58;50 and above;New;28.11.2013;142;1;14;2;2;0;14.000000000000;14.000000000000
8449;AW00019448;Meagan Fernandez;Clothing;53;50 and above;New;15.02.2013;151;1;64;1;1;0;64.000000000000;64.000000000000
3916;AW00014915;Katherine Howard;Bikes;51;50 and above;Regular;28.10.2013;143;2;1468;2;2;22;734.000000000000;66.727272727272
1090;AW00012089;Nathaniel Richardson;Accessories;67;50 and above;New;02.02.2013;151;1;22;1;1;0;22.000000000000;22.000000000000
15727;AW00026726;Danielle Rivera;Bikes;66;50 and above;New;20.07.2012;158;1;2071;1;1;0;2071.000000000000;2071.000000000000
3957;AW00014956;Krista Romero;Bikes;57;50 and above;Regular;18.03.2013;150;2;4118;2;2;16;2059.000000000000;257.375000000000
16756;AW00027755;Alyssa Jenkins;Accessories;45;40-49;New;06.05.2013;148;1;60;3;3;0;60.000000000000;60.000000000000
10229;AW00021228;Cassidy Henderson;Bikes;61;50 and above;Regular;29.08.2013;145;2;3883;2;2;18;1941.500000000000;215.722222222222
11738;AW00022737;Heidi Sai;Accessories;76;50 and above;New;13.06.2013;147;1;165;5;5;0;165.000000000000;165.000000000000
2326;AW00013325;Marcus Wright;Accessories;82;50 and above;New;27.05.2013;148;1;57;2;2;0;57.000000000000;57.000000000000
5160;AW00016159;Mindy Goldberg;Bikes;45;40-49;Regular;23.12.2013;141;2;4366;2;2;12;2183.000000000000;363.833333333333
6960;AW00017959;Ebony Srini;Bikes;50;50 and above;New;25.08.2013;145;2;2722;2;2;11;1361.000000000000;247.454545454545
7242;AW00018241;Tony Sharma;Accessories;51;50 and above;New;18.01.2013;152;1;37;2;2;0;37.000000000000;37.000000000000
3204;AW00014203;Seth Rodriguez;Bikes;73;50 and above;VIP;31.08.2013;145;3;6920;3;3;17;2306.666666666666;407.058823529411
10313;AW00021312;Connor Scott;Accessories;79;50 and above;New;30.07.2013;146;1;45;2;2;0;45.000000000000;45.000000000000
13977;AW00024976;Stephanie Cooper;Bikes;70;50 and above;New;02.01.2012;164;1;2182;1;1;0;2182.000000000000;2182.000000000000
14636;AW00025635;Warren Zhao;Bikes;54;50 and above;New;31.08.2013;145;1;1701;1;1;0;1701.000000000000;1701.000000000000
